3-6-2018 14:01:56,1500194,8,Contaminant,5,Engineer ,"My uncle is an engineer, and I think his job is really interesting. Also, the engineers are very helpful in functioning the ship, and I think I will prosper in the mission if I’m an engineer.","I think you’ll have to be a quick worker, a role-player, open-minded, smart, and on-point. ","Open-minded, helpful, and a hard worker",I’m excited to learn more about how pollution can really effect the environment.,False
3-6-2018 14:12:46,421478,8,Contaminant,4,gunner,"
i think i have a good aim at some things","focus,good aim","hard working,focused and quick on their feet",learning new things,True
3-6-2018 14:12:54,701145,8,Contaminant,4,Pilot,I applied for this role because I am a tactile learner and this position is the  most hands on in the simulation. I also applied for this position because I am the most qualified from past years.,Hand eye coordination fast reflex listening skills to hear navigator and captain and sting will to complete the simulation.,"Listening skills teamwork/compromises and
Will to win",Hard parts and scary times because they have the most adrenaline ,False
3-6-2018 14:13:17,701074,8,Contaminant,4,I applied for the Doctor position.,"I applied for Doctor because I have a passion for helping others, including my teammates. ","I think to be a Doctor, you should have some medical experience and you are willing to help others even through the worst times and the hardest times.","Three personality traits you should have are helpful, independent, and smart.",I am mostly excited about completing our mission.,True
3-6-2018 14:49:47,1505617,8,Contaminant,4,Engineer ,Hacker,"Smart , fast,know what they are doing.",Working together is really helpful and do what u need to more than talking to other friends don’t give up.,To hack computers. ,True
3-6-2018 14:52:30,1500755,8,Contaminant,3,Hacker,I am very good with computers and technology.,They would know how to do that kind of stuff in that situation.,"The would be brave, confident, and intelligent.",Working with others,False
3-6-2018 14:52:37,701213,8,Contaminant,4,Tactical,I can use a gun well and destroy any threat that may come in the way.,Good hand to eye coordination ,"Kind, Trustful, and Can get along with other people",Being a gunner,False
3-6-2018 14:53:06,701065,8,Contaminant,4,Engineer,I would like to help fix the ships equipment.,Problem solving and perserverance.,"Bravery, Courage, and Perserverance.",The whole back story of the mission interests me. So really the whole mission.,False
3-6-2018 14:53:39,1504398,8,Contaminant,4,second officer ,"It seems very interesting. I like helping people too, therefore I believe this will go well.",They would need to have good communication skills..talking with your peers is very important. Team work always ends with success.,"Kindness
Understanding
Hard Working ",I’m excited for the intense parts of the mission..I hope we are challenged. I want to succeed though.,False
3-6-2018 14:54:37,1503637,8,Contaminant,4,Engineer,Because i want to be a engineer when i grow up.,You have to have a dargree from collage for science and math.,"nice,helpful,kind",You get to experience something,False
3-6-2018 14:54:50,701099,8,Contaminant,3,Second officer,I applied to help the captain and crew,They would need to be attentive ,Outgoing patient and to be kind,To see the ending and what it will be for,False
3-6-2018 14:55:09,421428,8,Contaminant,4,engineer ,It was really fun to do last year and I was able to understand how to do it.,They would have to be able to pay attention to the malfunctions and work quickly to fix them.,"Confidence, kindness, and leadership.",To hopefully be engineer and have fun doing this job.,True
3-6-2018 14:55:30,421483,8,Contaminant,5,Communications,Classroom ,Experience loud voice and can get someone to ask a question ,Calm peaceful and helpful ,Getting to go into the simulation and feel like it is real.,False
3-6-2018 14:55:51,421497,8,Contaminant,4,Doctor ,"I’ve done the job before, and I enjoyed it a lot. I also want to go into the medical field when I’m older.","They would have to be  good at quick thinking, multitasking, and working efficiently.","Hard–working, caring, and understanding.",The intensity of the mission.,False
3-6-2018 14:55:53,701063,8,Contaminant,4,Security Gaird,I believe I would be good at figuring out security threats to the crew,I think intelligence and strategy will be needed to be successful in my job,"I think that wisdom, cooperation, and teamwork is good personality trait an Infinity Knight would have",The job and mission seems fun and is what I’m excited for,False
3-6-2018 14:55:54,421499,8,Contaminant,1,Engineer,Hacker,Computer skills,"Hard working,striving,passionate ",Winning,False
3-6-2018 14:56:09,1500853,8,Contaminant,4,Doctor,Engineer,They would have to be a team player and have good communication,"Hardworking, kindness, and determination",I am excited to see the intensity throughout the mission. ,False
3-6-2018 14:56:44,701211,8,Contaminant,4,Hacker,I have experience working with computers.,They need to know how computers work and how to use one correctly.,"Smart, helpful, and kind.",Being successful and completing the task/mission.,False
3-6-2018 14:57:32,421397,8,Contaminant,4,First officer,I like to help people and I previously had that job. I worked very efficiently when completing those tasks and had a lot of fun the last time,"Flexibility, quickness, responsibility, hardworking
","Responsible, helping, and hardworking",Since it is our last one im excited to see how we do. Also i cant wait for how intense it is gonna get within the room.,False
3-6-2018 14:57:45,1501480,8,Contaminant,2,Engineer,I play a lot of video games and most realistic games have an engineer to repair vechiles and I’m mostly the best there is ,They need to had a lot focus and awareness skills while also listening for any important info from the leader,"Focus, listening, and reflex skills ",Not much really,True
3-6-2018 14:58:07,421444,8,Contaminant,4,videographer ,i take pictures often and i have been told i am very good at photography ,"not have shaky hands to get clear pictures, have a good phone camera, and to enjoy photography ","confidence, extroverted, and friendly ",to see the graphics of the mission and take photos for dream flight ,True
3-6-2018 14:58:40,421392,8,Contaminant,4,Captain ,I applied for this job because I am very good at working with others and it would be a fun job to do.,I think you would have to have good teamwork and be a good reliable person ,"Responsibility, understanding, and reliable ",The excitement and intensity ,False
3-6-2018 14:58:48,1503964,8,Contaminant,1,Caption,I just picked one,I do not know ,Idk,Nothing,False
3-6-2018 15:00:14,701126,8,Contaminant,4,Captain,First Officer,You need to be confident and in charge.,"Not bossy
Willing to compromise",To hopefully be captain,False
3-6-2018 15:00:56,1500256,8,Contaminant,2,Physicist,"I believe the role of physicist is the best suited job for me.  It also interests me very much to see how this job will work, as i believe the physicist is very imlortant.",Proper ability to see whats most important at the time. They will also need the skill to properly decide and communicate with the captain so that when they do something to the power the crew can chose the best course of action.,"Listening, communicating, and to be serious",Im most excited to see how it will play out and how i will be important.,False
3-6-2018 15:03:27,1502802,8,Contaminant,5,Captain ,I feel like I am a good leader. ,"I need to make good decisions, think clearly, take advice from others and be patient ","Patience, Clear thinking and Responsible  ",Seeing the outcome ,False
3-6-2018 15:26:44,421507,8,Contaminant,5,Biologist,I applied for this job because I have been it for two years. Each year our team has won. I am very good at mutating the Chimera and making it protect our ship and crew. I feel I could be just as good as I was in past years. I hope to get this job because I find it very fun too. ,You have to be good at science and combining DNA. You also have to be able to control the Chimera. ,You have to have patience with your team. They might still be figuring things out so you have to give them time. You also have to be kind. You can not be yelling at people. That will make your team even more nervous and it can distract them. Another personality trait is to be hardworking. If you are lazy and don’t do your work the crew can die or get injured and our mission could be a failure. ,"I am most excited to see what job I get and if our mission is a success. I hope I get biologist, but I will be happy with whatever I get. ",True
3-6-2018 15:46:02,934108,8,Contaminant,4,Engineer,I applied for the engineer role because it is both an important and exciting job for me.,"An engineer would need patience to be successful seeing as repairing is a quite sluggish process. Similarly, an engineer needs to be able to work under pressure because multiple sites on the ship are usually in need of repair. ","An Infinity Knight needs to be hard-working, cooperative, and brave.",I am most excited to perform my duties aboard the ship.,False
3-6-2018 15:46:15,1502905,8,Contaminant,4,Communications,I have held the communications position before. I feel that I carried out the job to its fullest potential and completed all of the tasks that come with being in this position.,A person with this job should be able to work well with others and easily communicate with others. One should also be able to read fast and work at a faster pace to get needed information delivered.,An infinity knight would need to have perseverance and patience to work with others to complete the mission . An infinity knight would also have to have good social skills to communicate with others and a good work ethic to accomplish the goal of the mission.,I am excited to see the outcome of the mission.,True
3-6-2018 17:14:31,701080,8,Contaminant,3, I picked communication , I applied communication because I think it was the easiest and it was fun  I did it last time , Person has to know what they’re doing  and  have to like it  they don’t then they won’t care about it  they don’t care then they won’t be successful , Personality for dream flight is they have to be hyper  have to have good hearing and have to have good communication and how to have good teamwork , Most exciting thing about it is the dream flight is we get a play in a  iPad and  get to go on a mission  and we get to see If we win,False
3-6-2018 17:55:15,1505108,8,Contaminant,1, Biologist , Because I only know how to do biologist , Respectful ,Idk,Nothing ,True
3-6-2018 18:35:40,701067,8,Contaminant,4,engineer,I have been this role in the past and have done a good job,being focused and working quickly,"some personality traits would be clever, patient, and alert.",seeing if we can successfully complete the mission,False
3-6-2018 21:33:54,421489,8,Contaminant,4,I chose the role of the engineer first because the engineer includes challenging puzzles to figure out to help others by giving them the things they need to accomplish their job.,I applied for the engineer because I enjoy challenging myself and helping others.,"To be an engineer, a person must be able to enjoy doing difficult things. They also must be able to communicate well with others to help each other out. ","An Infinity Knight must be able to have good social skills, the ability to work with others, and the ability to listen well to others.",I am excited to experience a new activity to help me better understand the unit we are doing in science. ,False
3-6-2018 23:20:53,1503311,8,Contaminant,4,Doctor,"I applied this job because i am well experienced with this, i have done it in my other missions in 7th grade. I want to help the person in need as fast as i can by giving medicines to them. I personally want to become a doctor. ",They have to be honest to the job they are doing. And they have to be focused on their job.,"Honest, patient , and work together as a team.",I am excited about almost everything.,True
3-7-2018 7:47:52,421490,8,Contaminant,2,doctor,I have a general understanding of what needs to be done and I know what to do in emergency situations. I think it will be fun and i will be successful with this job/role.,alertness,"Hard working, reliable, and straightforward",I am most excited in succeeding in this mission.,False
3-7-2018 8:28:34,421463,8,Contaminant,4,Doctor,I like playing doctor/healer roles in video games ,"Be attentive,and be observant",Bravery,To find out why the people are sick and the fish are gone,False
3-7-2018 8:35:40,421416,8,Contaminant,4,Doctor,I like to help people.,"They will need to be able to multitask, communicate, and helpful.","They will need to be honorable, compassionate, and strong.",I am excited to be a fish.,False
3-7-2018 10:15:06,701092,8,Contaminant,4,Doctor,I had this last year and was good at it ,Determination team work ,Determination team work ,Beating the mission ,False
3-7-2018 14:40:13,421373,8,Contaminant,4,Physicist,Because the physicist was one of my friends jobs and he really liked it and I love science so I thought that this was the job for me,Communication being easy to talk to and listening to what we have to do for our job,"Being a good listener being patient for other people to do thier job and being able to not get angry at other team mates 
",Finding what is wrong with sudura city,False
3-7-2018 16:54:20,421443,8,Contaminant,5,Engineer,Have good qaulities to take on the task of this job.,Need to be smart and think quickly to repair the ship.,"Smarts, strength, dedication or motivation ",To have a successful mission,False
3-7-2018 16:59:38,1501384,8,Contaminant,3,Deck Chief,It’s because dream flight picked it for me for I was absent.,I think you need to just be able to use an iPad.,"Confidence, bravery, strength",I’m most excited about winning.,False
3-7-2018 18:59:53,1500258,8,Contaminant,3,i was not here to apply for a job but i would have applied for pilot,i think it would have been fun and challenging ,if you have a very good sense of direction ,"strong, brave, and cofident ",seeing what it’s about ,False
3-8-2018 22:09:37,421480,8,Contaminant,4,Biologist,I did it last time and it was so much fun. , Decision making for what is best for the ship,Smart kind creative,To go on the adventure ,True
3-10-2018 14:21:37,421486,8,Contaminant,5,pilot,I feel i am a good pilot and good at steering ,Focus,"Teamwork, listening skills, no arguing ",Attempting to uncontaminate the water,False
3-11-2018 1:33:35,412388,8,Contaminant,4,Navigator,I applied for this job because I was the navigator before and we did a good job on that mission.,"They would need to be patient, able to deal with stressful situations, can cooperate with others and communicate well.","Personality traits that a great infinity knight should have are the ability to communicate well with others, being able to compromise for the greater good of the mission and be able to work under stressful situations.",I am most excited for the very active and important job I was asked to play.,False
3-12-2018 9:04:13,1501569,8,Contaminant,3,Communications ,I have many expiernce and love doing it. ,Know and understand the job and what to do. Be able to talk to them too,"Courageous, brave and smart ",To do my job ,False
3-12-2018 9:04:48,1505799,8,Contaminant,4,Doctor,It seems really  intresting and I feel like I would be good for this role.,They need to be focused on their job and need to know what is happening during the mission all the time,"Confident, good listener, and focused ",The job,False
3-12-2018 9:05:01,701094,8,Contaminant,4,Communications/Doctor ,I applied for these jobs because I did them in 6th and 7th grade.,"Being able to communicate well with others, and a good memory for memorizing the pills for doctor.","Fast, Smart, Working well with others ",To see if we can complete the mission.,False
3-12-2018 9:05:52,934114,8,Contaminant,3,Communication,I feel that it is the best for me,Good social skills. Able to be open.,"Outgoing, nice, and exciting to work with",Completing the mission,False
3-12-2018 9:06:44,1505186,8,Contaminant,4,Security chief,I applied for this position because I felt as if I was most fit to have the position.,They need to be focused and serious and alert at all times,Helpful and determined ,I’m excited to find what is causing the problem ,False
3-12-2018 9:06:55,1504256,8,Contaminant,3,Engineer,I like solving problems,"Think fast, solve problems, and be smart","Smart, helpful, cooperative ",Working with others,True
3-12-2018 9:07:22,701116,8,Contaminant,3,First officer,"I’m very communicative, quick and helpful.",Active and talkative,"Friendly, focused, hardworking",Getting to complete one last mission with my class.,False
3-12-2018 9:07:32,934104,8,Contaminant,2,Engineer,I like to fix things,Problem solving skills,Leadership  determination compassionate ,Fixing things ,False
3-12-2018 9:08:00,421372,8,Contaminant,3,Deck chief ,"I’ve had experience with this job, and I really enjoy doing it. ","Being able to stay on top of things, and make sure you are monotoring everything’s that’s happening. ","Hardworking, smart. And to be able to work with others well ",To fix the problem and have a successful mission ,False
3-12-2018 9:08:23,701102,8,Contaminant,5,Hacker,I thought I could be good at it because I saw how it works when I was second officer in 6th grade and I play games like it at my humble abode.,"Good attention, quick reactions, knowing controls, managing storage, distribution.","Socialization, good listener, paying attention to others than themselves.","Everything, I am lucky to have this opprotunity.",False
3-12-2018 9:08:36,701075,8,Contaminant,5,Pilot,I want it to be my future job,Need to be very focused and good at fortnite which gives us practice,"Focused,Smart,and Nice",Being a pilot or hacker which is one of my dream jobs ,False
3-12-2018 9:09:19,701139,8,Contaminant,5,Pilot ,Because of my family is in the Air Force ,Have more than 20 wins in fortnite ,Patience and respectical,Being apart of a team ,False
3-12-2018 9:09:22,701135,8,Contaminant,5,Hacker ,I applied for this job because I want to be responsible for hacking into enemy’s computers and also being in charge of the ships computer capacity. It a really cool thing to help my team out in this mission.,To have a responsible action of helping your team.,"Patience, Focused, Respectable.",To help my team out in finish the mission and help those kids with their disease. ,True
3-12-2018 9:09:28,903426,8,Contaminant,3,Hacked,Because I like computers and hacking is cool,Cooperation and patients,"Cooperation, friendly, nice",Being a hacker or navigator which is my future job,False
3-12-2018 9:09:28,701090,8,Contaminant,4,Engineer,I really enjoy designing and building,A good attitude and compassion ,"Compassion, bravery, and strength ",To work together and be a team,False
3-12-2018 9:10:12,1503014,8,Contaminant,3,Tatctical,I applied for that job because like time I was assigned to that job I really liked it and I was goood at it .,I think the person would have to have patience ,"In order to be a great infinity knight you need to have a patience, you need to know how to work with others and you need to know how to associate with others.",To get it over and done with,False
3-12-2018 9:10:29,421407,8,Contaminant,4,Engineer,"I applied for this job because engineer was fun for me on the last mission we went on, and I think I would enjoy it again on his mission. ",A hard worker so that you can keep the ship running. ,"A great infinity knight should be able to work well with their team mates to communicate about what they should do next, they should be a hard worker to help complete the task, and they should be able to lead when the time is right. ",I am excited to be in the simulator again and complete our mission. ,False
3-12-2018 9:10:34,1500690,8,Contaminant,4,Security guard,I like to protect the ship and keep it safe,Keeping the ship safe,"Honor, compassion, and strength",Going in the mission,False
3-12-2018 9:10:47,701144,8,Contaminant,3,navigator ,i have done it before and i have a good sense of direction ,a sense of direction,"compatibility, courage, and intelligence ",saving the city,False
3-12-2018 9:11:10,701113,8,Contaminant,5,Communications officer,The communications officer is able to communicate with people outside and inside the ship. You could also decrypt messages. This could help in the future to communicate more with my classmates or people outside of school.,You would need to be loud and know how to decrypt messages.,"You have to be determined, aware of your surroundings,, and a positive mind.",Getting the mission done and knowing you helped these people.,True
3-12-2018 9:11:22,1501774,8,Contaminant,4,Deck chief,I am good at focusing con my surroundings,They have to be focused and be able to communicate with teammates well,"Focused, able to communicate well, and be brave",Where we sneak into the base ,False
3-12-2018 9:11:24,701152,8,Contaminant,3, Engineer, I applied for this job because I like fixing things , They would have to be successful so the crew has working items , Some traits in infinity night should have our team work and perseverance , Turning into a fish ,False
3-12-2018 9:11:25,421459,8,Contaminant,5,I chose hacker ,It helps me be more responsible and I can use strategical methods to hack ,"Some skills that are required are hardworking, responsible, competive ","Collaborative, hardworking, and compassionate ",Being part of a team,False
3-12-2018 9:11:30,1504444,8,Contaminant,3,Doctor.,Because I already do that and I like to be a doctor.,I think Doctor.,Doctor ,To do a doctor mission.,False
3-12-2018 9:12:10,1505860,8,Contaminant,3,Gunner/Tactical ,I have good aim,Fast reactions,Yes it's important to work as a team ,Because it's my first time in the simulator ,False
3-12-2018 9:12:55,421491,8,Contaminant,4,Deck chief ,I love solving problems and making sure there are no problems and that nothing is wrong. Deck chief will be very challenging but I am exited to see if I get the job.,A person trying out for this role would have to be very fast in solving issues on the mission and open to many suggestions. They would also have to be cooperative with others.,"They would have to be brave, quick, and confident in what they are doing.",Saving all the people and finding the virus within the waters.,False
3-12-2018 9:14:03,1500322,8,Contaminant,4,Navigator,i know what to do i’ve done it before ,smart and respectful ,confident and serious ,being able to be in the simulator ,False
3-12-2018 9:49:37,421464,8,Contaminant,3,Captain,Because I am good st being s leader ,"Responsibility, and bravery ","Bravery, strength, and reliability ",Working together ,False
3-12-2018 9:51:18,1502998,8,Contaminant,3,Biologist ,I am good with genetics and creating complex things for certain situations.,They would have to be creative and quick to think about what would make a good chimera.,"Bravery, Strength, and smarts ",Traveling under the water and finding the virus and contaminant in the water.,False
3-12-2018 9:51:30,421510,8,Contaminant,3,Security chief ,I have done it twice before,Know who it handle situations during a crisis,"Kind, smart, hardworking",Doing the mission,False
3-12-2018 9:51:37,421540,8,Contaminant,4,Gunner,I like guns and I play a lot of games with guns,Partnership,"Kind,respectful, and helpful",I don't know,False
3-12-2018 9:52:20,929052,8,Contaminant,5,Biologist,It's fun and important,"An attentive mind, patience, and a biological know-how","Patience, Bravery, and knowledge of their job.",To be in the IKS Highlander again,False
3-12-2018 9:52:42,421408,8,Contaminant,4,Security ,Because I have done it before ,They would need to pay attention ,"Determination, courage, compassion ",The under water stuff,False
3-12-2018 9:53:21,701179,8,Contaminant,1,Pilot,I like flying,Be good at flying,Serious hard working and smart,I'm excited for the job to end,False
3-12-2018 9:53:39,1500872,8,Contaminant,4,Engineer,I have used this before and I am good at this job,Problem solving,Works well with others. Help others. Can do their job ,Completing the mission,False
3-12-2018 9:53:42,421544,8,Contaminant,5,Pilot,I have done it before,Communication,"Skill, cooperation, and quick thinking.",To be pilot,False
3-12-2018 9:54:08,1504213,8,Contaminant,3,Security chief ,Because I’m good at it ,Cooperation ,"Skill, cooperation, and quick thinking ",Passing it ,False
3-12-2018 9:54:18,701140,8,Contaminant,5,Engineer,I applied for this job because I believe I can help repair the ship when it gets damaged.,They need to be interested for the job that they assigned for. ,"You have to be vocal, hard worker, and a good teammate.",I am excited to work with my classmates on this mission.,False
3-12-2018 9:54:35,421437,8,Contaminant,4,Hayden Hoffman,I’ve been good at tactical for the past missions,You would need to know what guns to use for different obstacles ,"Focus,doesn’t give up,works as a team",Success ,False
3-12-2018 9:54:47,1503359,8,Contaminant,3,Doctor ,Because I would be a good a good doctor ,Smart skills,"Honor, compassion, strength ",Winning ,False
3-12-2018 9:54:48,421559,8,Contaminant,5,First Officer ,I have a really good time working with other and making sure that everything is kept in order and done on time. I’m determined to succeed and always make sure that everything is perfect. ,"Leadership, determination, being able to work well with others, and being able to take over and lead others to complete the mission if you need to. ","Teamwork, kindness, agreements, determination, etc. ",Working with the rest of my classmates and trying to find what is causing the fish to disappear and the children to get sick. I think this ties in well with our lesson in class and that it will definitely help us understand how different types of pollution affect our world and the organisms on it. ,True
3-12-2018 9:54:59,421441,8,Contaminant,3,Gunner,Beacause my grandpap was in Vietnam ,Experience ,Brave buff beast,Killing the virus,False
3-12-2018 9:55:11,421476,8,Contaminant,4,Deck chief,"Because I have done this job before, although it was just a practice because issues occurred. Yet I had a fun time doing it and helping the others with errors (fires, floods,etc) on the ship was also fun + searching through the waters (it was an earth/planet last time) would be fun to see where enemies / diseases are.",Confidence in what they’re doing as well as knowing how to explore / scan things that are important.,"Confidence, hardworking, and nice to the team mates / other Infinity Knights.",The adventures of where the things are.,True
3-12-2018 9:55:43,1500242,8,Contaminant,4,doctor,i love doctors & performing medical operations seems very fun & i will take it very seriously.,"very serious, very consentrated, fast worker, hard working ","hard working, serious, fast worker","seeing how it works, how to get rid of the contaminated stuff in the water.",False
3-12-2018 9:55:50,701123,8,Contaminant,4,Engineer ,I like this job and I think I can do it best.,Paying good attention and working as 1,"Not being shy, smart, and helping out",It’s a stealth mission,False
3-12-2018 9:56:16,701068,8,Contaminant,4,Captain,I think I can be a very well captain for gliding through the waters of the mission and direct our goals of the waters.,It teaches us what these jobs may actually do in real life and what skills are most definatly needed,"Brave, leading, intelligent",Learning more about how corrupt companies can be,False
3-12-2018 9:56:30,929039,8,Contaminant,5,Deck chief,I am good at managing a lot of tasks.,Good task managment.,"Good teamwork, good social skills and don""t fight with peers.",Working with my team.,False
3-12-2018 9:56:47,421394,8,Contaminant,4,captian,Pilot,Leadership skills,"Respect,responsible, and leadership.",Everything,False
3-12-2018 9:57:08,421393,8,Contaminant,4,captain,To make Shure that we work together as a team,Couminition skills,"Kind,hard worker,skillful.",It is the last mission an an 8th grader,True
3-12-2018 9:57:22,701066,8,Contaminant,1,Engineer,I know how to do it ,To know how to work on cars ,"Nice,smart, and to know what they are doing",It's fun to do ,False
3-12-2018 9:57:47,421421,8,Contaminant,4,Caption ,I believe that I can lead a crew to save a small town from a virus.,Being a good leader ,"Teamwork, leadership and compassion ",Get to be apart for the mission ,False
3-12-2018 9:58:34,701103,8,Contaminant,3,Doctor,Communications,Someones ability to get along with people and care about others.,"Social, kind, understanding",Finding out my job,False
3-12-2018 10:00:15,1502096,8,Contaminant,4,Engineer,I applied for this job because I have a large interest in being in the engineer field in the future and I feel I would be a good pick for this position to help contribute to our missions success. ,Someone who is in this job would have to be very fast and efficient and also have at least a semi interest is this kind of field ,"Adventurous, cooperative, and efficient ",I’m most excited about the position that I will receive. ,True
3-12-2018 10:00:34,421524,8,Contaminant,3,security guard ,easy job,teamwork,"team work, being serious, and being a team",running the actual mission,True
3-12-2018 10:02:41,1505919,8,Contaminant,5,Doctor,I want to help my crew members.,Knows what they are doing and will do whatever  it takes them to do to help the members.,"Caring,helpful,and brave ",Working with my crew members ,True
3-12-2018 10:42:30,421470,8,Contaminant,4,Captain,I love to be a leader and help my fellow classmates,Responsibility and Passion,"Determination, Passion, and hardworking",Seeing if my group can pass the mission,False
3-12-2018 10:44:05,701141,8,Contaminant,4,Captain ,Pilot ,"To be good under pressure, and being able to order people around/ be a natural leader. ","Honor, Honesty, Dignity ",To see what happened to the river. ,False
3-12-2018 10:44:17,1500951,8,Contaminant,3,engineer,There is always a chance to try something new and i want to see how it is different from the other jobs,They will need to know how everything functions so if something goes wrong then they can fix it,"Friendly, leadership, hardworking ",to see why the fish are dying,False
3-12-2018 10:44:41,421433,8,Contaminant,3,Doctor ,Because I think it would be a cool experience and my mom is a doctor aswell.,Care and a great mindset and a goal ,"Courage, courageous, intelligent ",Being selected a role,False
3-12-2018 10:45:07,1505927,8,Contaminant,2,Doctors ,Doctor ,Because they need to know and they can learn a lot thing its gonna help on future ,"If we work with group it's gonna help us if we work with groups 
Gonna learn a lot thing 
Can help each other ",We can lear a lot thing that is most excited about for this mission ,True
3-12-2018 10:45:11,421526,8,Contaminant,4,Communications ,I am good with communicating with others and assessing what is needed in situations. ,"Getting along
Understanding of the tasks ","1. Kindness
2.maturity 
3. Civility ",To be in the simulator ,True
3-12-2018 10:45:16,701109,8,Contaminant,4,Doctor,I want to help people get better ,They need to pay attention and be helpful ,"Happy
Smart
Cool",I want to help out my team ,True
3-12-2018 10:46:32,421496,8,Contaminant,4,Pilot,"I like to fly things, from video games to remote control helicopters.",Experience ,Working well with others,The learning,True
3-12-2018 10:46:54,421453,8,Contaminant,4,Hacker,Because I did it two years in a row.,Orally coordinated with the rest of your crew and experience in that position.,"Team work, Orally coordinated, consentraition.",Not failing.,False
3-12-2018 10:47:54,1500852,8,Contaminant,3,Deck chief,I've done it before,Idk I like to help people I guess,"I have fast hand eye corordanets , I like to help people and I can do the job
",I get to do close to nothing,False
3-12-2018 10:48:36,1503178,8,Contaminant,4,i applied for docter,i have done it before,to pay attention ,"1- focused 
2-kind
3-fun",doing the mission,False
3-12-2018 10:48:51,1501670,8,Contaminant,3,Navigator,I had experience.,Experience ,"Leadership, communication, and greatness.",Completing it.,False
3-12-2018 10:49:14,1501385,8,Contaminant,5,Pilot,Gunner,"he/she has to be good with north ,south,east, west.","Good hearted,careing,leadership.",All of it is exciting.,True
3-12-2018 10:49:19,421562,8,Contaminant,3,Capatian,Im a leader,Leadership qualities,Leadership good comunication and passion for learning,Being captain,False
3-12-2018 10:49:41,421400,8,Contaminant,4,security guard ,doctor ,they would have to follow all the rules and they would have to be responsible.,Responsible Fun Focused ,to cure the disease ,False
3-12-2018 10:50:07,1505899,8,Succession,3,My first mission job is pilot,"My this job most be a pilot 
",My skills so me I have a half a skills,We’re working like teams we’re successful our mission ,I excited about  I like to become nice pilot  ,False
3-12-2018 10:50:17,1500995,8,Contaminant,4,Captain ,Biologist,Leadership skills and working with others,"Open-minded, Cooperative, and ability to think out of the box.",Learning ,True
3-12-2018 10:50:21,521414,8,Contaminant,4,Tactical ,Because I am good at it,Fast typing ,Courage honor dignity ,Going through the water and working as a team,False
3-12-2018 10:50:33,421500,8,Contaminant,5,Engineer,Pilot,Smart,Great leader motivation compassion,Being engineer ,False
3-12-2018 10:50:50,1502805,8,Contaminant,4,Navigator ,Communications ,I think a person would need to be able to know where the ship is at all times and need to know the responsibilities that their job comes with.,"Three personality traits a great Infinity Knight would have would be hard working, trustful, and committed.",I am excited to work with a new position this year because it is my last year.,False
3-12-2018 10:51:03,1504976,8,Contaminant,5,Pilot is the job I applied for. ,"I applied for this role because I think this job will be the best, well-suited job for me. ","Listening skills, and is about to pay attention. ","Respectful, responsiable, and reliable. ","That we will be successful, and complete the mission with no complication due to people not paying attention or not listening. ",False
3-12-2018 10:52:29,701125,8,Contaminant,5,Biologist,I believe I would be a great candidate for the position because l have filled that role twice now ,"You would need to understand animals, puzzles, and math","A great infinity knight needs to be kind, friendly, and understanding.",Completing the mission successfully.,False
3-12-2018 10:52:35,421472,8,Contaminant,4,Engineer,I feel that I can communicate well with the other engineer and keep the ship on task By fixing the things that need fixed. ,"Keep on task, quick, good communication. ","Good communication, need to be able to speak up, need to be quick. ",I am most exited about working together and being able to complete this mission with no problems. ,False
3-12-2018 10:52:44,1500218,8,Contaminant,4,I applied for the position as a doctor.,I applied for this role because I would be very useful and I am very good at caring for the well-being of the crew. I would quickly perform medial operations and make sure no one has to stop due to an infection. ,You would have to pay close attention to the screen and make sure no one gets sick. You would also have to quickly fix someones health and perform check ups regularly.,"Three traits would be a leader, helpful and cooperative.",I am most excited for performing medical operations and checking on the members.,False
3-12-2018 10:54:43,421451,8,Contaminant,5,Engineer ,I enjoy solving and fixing things ,Problem solving skills are needed,I am respectful to other people and intelligent when working with other people ,I am excited for our success in the mission,False
3-12-2018 10:55:08,701156,8,Contaminant,4,Security guard,Security guard isn’t a position I am most prepared for. I am related to a security guard so I have experience in the security field.,"A person to succeed as the security guard must be responsible, mature, and smart.","A great infinity knight would be smart, responsible, and must be able to complete their task as best as possible.",The most exciting part of the mission is hopefully being the security guard and completing the new mission.,False
3-12-2018 10:55:14,1505014,8,Contaminant,3,Doctor,So I can heal others quickly so they can get back on track.,To be quick and focus on your task.,"Kind to others, Isn't as shy, (Teamwork) and Confidence.","Helping to find out the problem in this mission, and ending the virus",True
3-12-2018 11:02:08,701150,8,Contaminant,2,I applied for pilot.,I applied for this because I feel like I could lead my team to success through this mission.,I think a person would need the qualities of leaderships and cooperation.,"Three traits that a great Infinity Knight would have is leader, the ability to cooperate, and the ability to listen and ask questions.",I am most excited to cooperate as a team to try to succeed.,False
3-12-2018 11:38:03,421505,8,Contaminant,4,engineer,i have done this job in past missions ,You will need a good ability to be patient due to the speed of the process ,"a great infinity knight would be hardworking, respectful, and willing to work with others",For all of us to work together and find the solution.,True
3-12-2018 12:26:33,701086,8,Contaminant,5,Physicist,I like testing things out.,Allocating the ship's power supply,1. Courage 2. Helpfulness 3. Investigating,Trying to accomplish the challenge,False
3-12-2018 12:28:13,421405,8,Contaminant,3,Doctor,I can understand things easily and work quickly.,They would have to be productive and work well with others.,"Undertanding, kind, and helpful to others.",Fighting the disease,False
